"","date","line","time","day","location","incident","min_delay","min_gap","bound","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"10251",2024-09-09,"505",12:42:00,"Monday","DUNDAS AND JARVIS","Security",19,29,"E","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10252",2024-09-09,"501",12:49:00,"Monday","QUEEN AND UNIVERSITY","Mechanical",8,16,"E","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10253",2024-09-09,"503",14:14:00,"Monday","KINGSTON AND LAWLOR","Collision - TTC Involved",37,40,"W","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10254",2024-09-09,"506",14:44:00,"Monday","MAIN AND GERRARD","Security",10,20,"S","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10255",2024-09-09,"509",14:44:00,"Monday","CNE LOOP","Collision - TTC Involved",5,10,NA,"Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10256",2024-09-09,"512",15:21:00,"Monday","ST CLAIR STATION","General Delay",9,17,"E","Weekday","evening",2024,"09","09",20.9,13.6,2.1,NA
"10257",2024-09-09,"501",15:47:00,"Monday","KING AND QUEEN","Security",10,20,"S","Weekday","evening",2024,"09","09",20.9,13.6,2.1,NA
"10258",2024-09-09,"505",16:14:00,"Monday","BROADVIEW STATION","Cleaning - Unsanitary",10,20,"N","Weekday","evening",2024,"09","09",20.9,13.6,2.1,NA
"10259",2024-09-09,"504",17:01:00,"Monday","KING","Operations",13,20,"E","Weekday","evening",2024,"09","09",20.9,13.6,2.1,NA
"10260",2024-09-09,"501",17:52:00,"Monday","HIGH ST AND QUEENSWAY","Mechanical",5,10,NA,"Weekday","evening",2024,"09","09",20.9,13.6,2.1,NA
"10261",2024-09-09,"512",20:37:00,"Monday","ST CLAIR AND RUSSELL H","General Delay",12,20,"W","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10262",2024-09-09,"512",22:02:00,"Monday","ST CLAIR AND YONGE","General Delay",29,39,"W","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10263",2024-09-09,"504",23:10:00,"Monday","RONCESVALLES AND QUEEN","Mechanical",10,20,"E","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10264",2024-09-09,"501",23:23:00,"Monday","PARLIAMENT AND DUNDAS","Operations",10,20,"N","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10265",2024-09-09,"509",00:18:00,"Monday","FLEET AND STRACHAN","Mechanical",7,14,"E","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10266",2024-09-09,"512",00:35:00,"Monday","ST CLAIR AND DUFFERIN","Cleaning - Unsanitary",10,20,"W","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10267",2024-09-09,"501",01:45:00,"Monday","NEVILLE PARK LOOP","Mechanical",10,20,"W","Weekday","none",2024,"09","09",20.9,13.6,2.1,NA
"10268",2024-09-10,"501",04:01:00,"Tuesday","KINGSTON LOOP","Emergency Services",20,40,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10269",2024-09-10,"505",05:00:00,"Tuesday","KINGSTON LOOP","Security",0,0,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10270",2024-09-10,"504",05:05:00,"Tuesday","KING AND BAY","Mechanical",10,20,"W","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10271",2024-09-10,"507",07:45:00,"Tuesday","LAKESHORE AND ROYAL YO","Operations",10,20,"W","Weekday","morning",2024,"09","10",NA,NA,NA,NA
"10272",2024-09-10,"509",10:12:00,"Tuesday","STRACHAN AND MANITOBA","Collision - TTC Involved",3,6,"W","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10273",2024-09-10,"504",10:40:00,"Tuesday","BROADVIEW STATION","Cleaning - Unsanitary",10,20,"N","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10274",2024-09-10,NA,10:43:00,"Tuesday","RUSSELL CARHOUSE","Rail/Switches",0,0,NA,"Weekday","none",2024,"09","10",NA,NA,NA,NA
"10275",2024-09-10,"506",11:32:00,"Tuesday","QUEEN'S PARK STATION","Security",0,0,NA,"Weekday","none",2024,"09","10",NA,NA,NA,NA
"10276",2024-09-10,"509",11:47:00,"Tuesday","BATHURST AND FORT YORK","Operations",3,6,"W","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10277",2024-09-10,"509",13:13:00,"Tuesday","FLEET AND STRACHAN","Operations",3,6,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10278",2024-09-10,"510",14:33:00,"Tuesday","SPADINA LOOP","Collision - TTC Involved",2,6,NA,"Weekday","none",2024,"09","10",NA,NA,NA,NA
"10279",2024-09-10,"510",15:00:00,"Tuesday","SPADINA STATION","Security",4,6,NA,"Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10280",2024-09-10,"505",15:15:00,"Tuesday","DUNDAS AND ST PATRICK","Security",85,95,"W","Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10281",2024-09-10,"505",15:29:00,"Tuesday","DUNDAS AND BEVERLEY","General Delay",0,0,NA,"Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10282",2024-09-10,"505",15:35:00,"Tuesday","DUNDAS AND ST. PATRICK","Diversion",85,95,"E","Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10283",2024-09-10,"509",15:49:00,"Tuesday","EXIBITION LOOP","Operations",3,6,"N","Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10284",2024-09-10,"506",17:18:00,"Tuesday","CARLTON AND PARLIAMENT","Collision - TTC Involved",10,20,"W","Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10285",2024-09-10,"504",18:54:00,"Tuesday","KING AND SACHVILLE","Cleaning - Unsanitary",10,20,"S","Weekday","evening",2024,"09","10",NA,NA,NA,NA
"10286",2024-09-10,"505",20:04:00,"Tuesday","DUNDAS AND JARVIS","Collision - TTC Involved",10,20,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10287",2024-09-10,"506",20:39:00,"Tuesday","COLLEGE AND BAY","Diversion",10,20,"W","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10288",2024-09-10,"505",21:11:00,"Tuesday","DUNDAS AND YONGE","Diversion",31,41,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10289",2024-09-10,"501",22:56:00,"Tuesday","BROADVIEW AND MOUNTSTE","Mechanical",10,20,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10290",2024-09-10,"511",23:02:00,"Tuesday","BATHURST STATION","Emergency Services",16,26,NA,"Weekday","none",2024,"09","10",NA,NA,NA,NA
"10291",2024-09-10,"506",23:05:00,"Tuesday","HIGH PARK LOOP","Investigation",10,20,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10292",2024-09-10,"506",23:05:00,"Tuesday","HIGH PARK LOOP","Operations",25,35,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10293",2024-09-10,"510",23:05:00,"Tuesday","SPADINA AND QUEENS QUA","Diversion",193,199,"N","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10294",2024-09-10,"501",23:13:00,"Tuesday","THE QUEENSWAY AND S KI","General Delay",41,51,"E","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10295",2024-09-10,"509",01:18:00,"Tuesday","BATHURST AND LAKESHORE","Security",0,0,"S","Weekday","none",2024,"09","10",NA,NA,NA,NA
"10296",2024-09-11,"507",02:12:00,"Wednesday","MCCAUL AND DUNDAS","Operations",20,40,"N","Weekday","none",2024,"09","11",23.5,13,0,NA
"10297",2024-09-11,"505",02:45:00,"Wednesday","BROADVIEW AND LANGLEY","Diversion",40,70,"S","Weekday","none",2024,"09","11",23.5,13,0,NA
"10298",2024-09-11,"501",02:46:00,"Wednesday","DUNDAS AND RIVER","Operations",20,40,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10299",2024-09-11,"503",04:54:00,"Wednesday","QUEEN AND WOODFIELD","Mechanical",10,20,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10300",2024-09-11,"503",05:46:00,"Wednesday","SUNNYSIDE LOOP","Emergency Services",30,60,NA,"Weekday","none",2024,"09","11",23.5,13,0,NA
"10301",2024-09-11,"509",06:58:00,"Wednesday","FRONT AND BAY","Operations",5,10,NA,"Weekday","morning",2024,"09","11",23.5,13,0,NA
"10302",2024-09-11,"504",08:33:00,"Wednesday","BROADVIEW AND DANFORTH","Collision - TTC Involved",41,51,"N","Weekday","morning",2024,"09","11",23.5,13,0,NA
"10303",2024-09-11,"505",08:42:00,"Wednesday","DUNDAS AND YONGE","Diversion",29,39,"E","Weekday","morning",2024,"09","11",23.5,13,0,NA
"10304",2024-09-11,"509",10:11:00,"Wednesday","EXHIBITION LOOP","General Delay",3,6,NA,"Weekday","none",2024,"09","11",23.5,13,0,NA
"10305",2024-09-11,"503",11:22:00,"Wednesday","KING AND SHERBOURNE","General Delay",14,24,"E","Weekday","none",2024,"09","11",23.5,13,0,NA
"10306",2024-09-11,"504",11:59:00,"Wednesday","QUEENSWAY AND ELLIS","Security",0,0,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10307",2024-09-11,NA,14:58:00,"Wednesday","RONCESVALLES YARD","Operations",0,0,NA,"Weekday","none",2024,"09","11",23.5,13,0,NA
"10308",2024-09-11,"505",15:14:00,"Wednesday","DUNDAS AND BAY","Emergency Services",10,20,"W","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10309",2024-09-11,"501",15:20:00,"Wednesday","BATHURST AND QUEEN","Emergency Services",10,20,"N","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10310",2024-09-11,"506",16:05:00,"Wednesday","GERRARD AND RIVER","Diversion",10,20,NA,"Weekday","evening",2024,"09","11",23.5,13,0,NA
"10311",2024-09-11,"501",16:38:00,"Wednesday","KING AND BAY","Mechanical",10,20,"E","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10312",2024-09-11,"501",16:48:00,"Wednesday","NEVILLE LOOP","Mechanical",10,20,"W","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10313",2024-09-11,"510",18:03:00,"Wednesday","SPADINA AND FRONT","Collision - TTC Involved",3,6,"S","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10314",2024-09-11,"501",18:31:00,"Wednesday","BATHURST AND QUEEN","Operations",10,20,"E","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10315",2024-09-11,"501",18:36:00,"Wednesday","BATHURST AND QUEEN","Operations",10,20,"E","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10316",2024-09-11,"509",18:47:00,"Wednesday","QUEENS QUAY AND HARBOU","Mechanical",4,8,"E","Weekday","evening",2024,"09","11",23.5,13,0,NA
"10317",2024-09-11,"504",19:41:00,"Wednesday","KING AND YONGE","Security",5,14,"E","Weekday","none",2024,"09","11",23.5,13,0,NA
"10318",2024-09-11,"503",19:52:00,"Wednesday","KING AND CHURCH","General Delay",12,22,"E","Weekday","none",2024,"09","11",23.5,13,0,NA
"10319",2024-09-11,"512",20:48:00,"Wednesday","ST CLAIR AND KEELE","Cleaning - Unsanitary",10,20,"E","Weekday","none",2024,"09","11",23.5,13,0,NA
"10320",2024-09-11,"504",20:52:00,"Wednesday","KING AND PETER","Diversion",23,33,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10321",2024-09-11,"503",20:54:00,"Wednesday","KING AND YORK","Diversion",23,33,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10322",2024-09-11,"501",21:08:00,"Wednesday","MCCAUL LOOP","Diversion",67,77,"N","Weekday","none",2024,"09","11",23.5,13,0,NA
"10323",2024-09-11,"507",22:21:00,"Wednesday","LAKESHORE AND PARK LAW","Collision - TTC Involved",53,63,"E","Weekday","none",2024,"09","11",23.5,13,0,NA
"10324",2024-09-11,"504",22:26:00,"Wednesday","DUNDAS WEST STATION","Emergency Services",10,20,NA,"Weekday","none",2024,"09","11",23.5,13,0,NA
"10325",2024-09-11,"506",22:29:00,"Wednesday","COLLEGE AND LANSODWNE","Security",119,129,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10326",2024-09-11,"504",23:14:00,"Wednesday","BROADVIEW AND DUNDAS","General Delay",10,20,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10327",2024-09-11,"510",23:20:00,"Wednesday","SPADINA AND SULLIVAN","Operations",30,60,"S","Weekday","none",2024,"09","11",23.5,13,0,NA
"10328",2024-09-11,"512",23:49:00,"Wednesday","ST CLAIR STATION","Cleaning - Unsanitary",10,20,"W","Weekday","none",2024,"09","11",23.5,13,0,NA
"10329",2024-09-11,"504",00:07:00,"Wednesday","SUNNY SIDE LOOP","Emergency Services",10,20,NA,"Weekday","none",2024,"09","11",23.5,13,0,NA
"10330",2024-09-12,"511",04:47:00,"Thursday","DUNDAS AND CHURCH","Operations",10,20,"S","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10331",2024-09-12,"504",04:50:00,"Thursday","25 SUNNYSIDE AVENUE","Mechanical",8,16,"S","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10332",2024-09-12,"507",05:02:00,"Thursday","RONCESVALLES CARHOUSE","General Delay",13,23,NA,"Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10333",2024-09-12,"506",05:03:00,"Thursday","RONCESVALLES YARD","General Delay",11,20,"E","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10334",2024-09-12,"507",05:04:00,"Thursday","RONCESVALLES YARD","General Delay",10,17,"W","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10335",2024-09-12,"501",05:05:00,"Thursday","RONCESVALLES YARD","General Delay",10,19,"E","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10336",2024-09-12,"501",05:05:00,"Thursday","RONCESVALLES YARD","General Delay",6,15,"E","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10337",2024-09-12,"508",07:10:00,"Thursday","LAKESHORE AND SEVENTH","Diversion",703,723,"E","Weekday","morning",2024,"09","12",24.6,14.7,0,NA
"10338",2024-09-12,"509",08:23:00,"Thursday","QUEENS QUAY AND LOWER","Operations",3,6,NA,"Weekday","morning",2024,"09","12",24.6,14.7,0,NA
"10339",2024-09-12,"507",08:36:00,"Thursday","LAKESHORE AND ISLINGTO","Diversion",660,670,NA,"Weekday","morning",2024,"09","12",24.6,14.7,0,NA
"10340",2024-09-12,"509",08:54:00,"Thursday","QUEENS QUAY AND REES","Emergency Services",3,6,"E","Weekday","morning",2024,"09","12",24.6,14.7,0,NA
"10341",2024-09-12,"505",09:05:00,"Thursday","RONCESVALLES AND DUNDA","Cleaning - Unsanitary",10,20,NA,"Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10342",2024-09-12,"505",09:19:00,"Thursday","DUNDAS WEST STATION","Cleaning - Unsanitary",10,20,NA,"Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10343",2024-09-12,"505",09:19:00,"Thursday","DUNDAS WEST STATION","Security",10,20,NA,"Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10344",2024-09-12,"506",09:32:00,"Thursday","COLLEGE AND GRACE","Cleaning - Unsanitary",0,0,NA,"Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10345",2024-09-12,"504",13:34:00,"Thursday","RONCESVALLES YARD","General Delay",12,20,"E","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10346",2024-09-12,"510",13:40:00,"Thursday","SPADINA STATION","Operations",10,13,"N","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10347",2024-09-12,"505",13:56:00,"Thursday","BAY AND DUNDAS","Mechanical",10,20,"W","Weekday","none",2024,"09","12",24.6,14.7,0,NA
"10348",2024-09-12,"504",14:13:00,"Thursday","KING AND BATHURST","Mechanical",10,20,"W","Weekday","none",2024,"09","12",24.6,14.7,0,NA
